id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1623463,East Pilsen,8463536,Maximiliano,,Lower West Side,41.859,-87.6462,Entire home/apt,135,2,38,2019-11-10,1.23,1,73
1641601,Private Nook in Leafy Andersonville,8626951,CC & Tun,,Uptown,41.97282,-87.67257,Private room,69,2,267,2019-11-17,3.55,1,350
1641696,Spacious Room in an Elegant Condo,8716277,Nirajan,,Lincoln Square,41.96811,-87.69571,Private room,89,2,42,2019-06-10,0.56,1,170
1648535,"2 Bedroom 2 Bath Home, 3 beds, a block from Train.",1837370,Armando,,Rogers Park,42.01599,-87.66901,Entire home/apt,99,2,127,2019-10-11,2.04,13,335
1648786,Quiet Rooms2 in Quiet Neighborhood,1426804,Afri,,Chatham,41.72836,-87.6136,Private room,32,2,83,2019-10-27,1.11,2,359
1656336,Park Views-Walk to Orange Line(MDW),8781008,Jenny,,Mckinley Park,41.82516,-87.67456,Entire home/apt,95,1,259,2019-10-24,3.56,2,357
1656439,Luxurious & Cozy Urban Oasis,517499,Derek,,Uptown,41.95608,-87.64536,Entire home/apt,250,4,23,2019-10-20,0.35,1,3
1663673,iKlektik House // Cardinal,8813383,Mindy + Tony,,West Town,41.89398,-87.68606,Entire home/apt,99,2,304,2019-11-17,4.27,4,173
1668481,Cozy 2BR Apt - Humboldt Park,531832,Evan,,West Town,41.89665,-87.69719,Entire home/apt,82,90,108,2018-11-24,2.25,1,5
1672647,Victorian greystone near Loyola U!,2707385,Caitlin & Lisa,,Rogers Park,41.99892,-87.67322,Entire home/apt,109,2,220,2019-11-09,2.94,1,334
1678422,Nice room in Penthouse in Lakeview,8852597,Hector,,Lake View,41.93465,-87.65754,Private room,75,1,28,2019-10-01,0.38,3,70
1721045,*Recent Price Drop! Superb location!,2885441,Tracy,,West Town,41.88999,-87.66254,Private room,56,1,94,2019-11-14,1.26,6,363
1721109,"Private 3 Bedroom Home, great location!",1837370,Armando,,Rogers Park,41.99969,-87.67116,Entire home/apt,100,2,162,2019-10-14,2.56,13,294
1732652,LUX Condo Downtown BEST LOCATION ON MAG MILE AVE,3965428,Rob,,Near North Side,41.89232,-87.62369,Entire home/apt,153,32,7,2014-09-08,0.10,75,365
1746734,Stylish One Bedroom Apt In HydePark,9192868,Rebecca,,Hyde Park,41.79984,-87.59465,Entire home/apt,100,2,327,2019-10-24,4.41,1,288
1755737,"Lake View 2BR/2Bath w/ Pool, Gym. Annual lease.",9233414,Ravi,,Lake View,41.94036,-87.64068,Entire home/apt,155,365,0,,,1,363
1759266,Lakeview / Lincoln Park Vintage,9249272,Mark,,Lake View,41.93485,-87.65965,Entire home/apt,250,3,32,2019-10-14,0.49,1,333
1759389,Casa Corazón (W) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84773,-87.68235,Private room,70,2,119,2019-10-27,1.60,3,340
1778910,South Loop Cozy 2BdRm parking&WiFi&NetFlix,9339313,Leon,,Lower West Side,41.85675,-87.65501,Entire home/apt,69,1,457,2019-11-17,6.84,11,177
1784523,Beautiful 2 bed room apartment,8651445,Hanne,,Avondale,41.93998,-87.70272,Entire home/apt,99,1,114,2019-10-28,1.70,1,10
1810118,LARGE Private 1BR/Full Bath near U of Chicago,9483312,Ryan,,Woodlawn,41.77892,-87.59886,Private room,59,1,317,2019-11-07,4.53,1,60
1837153,Musician's Quarters,9601147,Chester,,Hyde Park,41.79963,-87.59477,Entire home/apt,115,3,45,2019-08-05,0.63,1,240
1852665,BIG LOFT Location RIVER WEST Brick,3965428,Rob,,Near West Side,41.88575,-87.65052,Entire home/apt,200,60,0,,,75,365
1854000,Charming Unit Near Wrigley Field & Lake Michigan,9471604,James,,Lincoln Park,41.93283,-87.64315,Entire home/apt,200,1,151,2018-10-21,2.11,1,222
1900901,"Delightful Bedroom in vintage home,  Rogers Park",2453507,Estelle,,Rogers Park,42.004,-87.67503,Private room,80,3,27,2017-09-03,0.40,3,340
1917311,Luxury Home South Loop,4547638,Rochelle,,Loop,41.86991,-87.62856,Entire home/apt,250,3,23,2018-06-04,0.32,1,13
1921670,The Hideout,9959757,Jedidiah,,Irving Park,41.94764,-87.70817,Entire home/apt,90,2,226,2019-10-30,3.90,2,250
1944802,High Floor South Loop GYM POOL,3965428,Rob,,Near South Side,41.85453,-87.62052,Entire home/apt,190,60,14,2016-10-15,0.21,75,365
1954633,Lincoln Park/DePaul  - Private room & bathroom,3217364,Mary Kay,,Lincoln Park,41.93101,-87.65878,Private room,100,1,176,2019-10-15,2.61,1,284
1960332,Admire Colorful Art at an Eclectic Wrigleyville Home,10129776,Teri,,Lake View,41.94327,-87.66081,Entire home/apt,519,3,11,2019-09-29,0.67,6,216
1964520,Nowhere Will You Feel More at Home,10129776,Teri,,Lake View,41.951,-87.66203,Entire home/apt,439,1,25,2019-10-19,0.79,6,314
1965410,Wrigleyville Gem-Eclectic Artsy Style You'll Love!,10129776,Teri,,Lake View,41.94853,-87.66162,Entire home/apt,549,3,27,2019-11-07,0.65,6,287
1989590,Cozy Bedroom in Spacious Duplex Apt,10260239,Laura And Joel,,West Town,41.91344,-87.69031,Private room,55,3,195,2019-11-04,2.74,1,353
1995991,2 Bedroom Modern Vintage Greystone,2498054,Henry,,Lake View,41.9453,-87.65084,Entire home/apt,65,3,270,2019-11-04,3.77,1,256
2011301,Bucktown - Great Northside Location,5166793,Carrie & Brad,,Logan Square,41.92146,-87.68699,Private room,75,1,188,2019-09-29,2.60,2,82
2012443,Great space in hip neighborhood!,7245979,Jason,,West Town,41.89253,-87.66048,Private room,55,3,186,2019-10-28,2.82,1,211
2042771,Lovely Twin Rm in Linc Sq Victorian,6884844,Tammy,,Lincoln Square,41.97124,-87.67686,Private room,75,2,8,2019-10-28,1.94,1,359
2051505,Sweet  2 Bedroom Condo in Uptown,10513357,Caitlin,,Uptown,41.96267,-87.66526,Entire home/apt,240,3,28,2019-10-13,0.41,1,173
2051690,Extra Bedroom with private entrance,10514167,Mona,,West Ridge,41.98864,-87.69345,Private room,50,7,19,2019-11-01,0.28,2,350
2062638,Downtown Urban Oasis + Huge Deck!,1876597,The Adventurers,,West Town,41.8967,-87.65734,Entire home/apt,295,1,142,2019-10-27,1.98,2,264
2075573,Water Tower Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82926,-87.60859,Private room,60,1,205,2019-10-15,2.85,4,339
2087914,Petite Victorian 1,10658260,Eli,,Lower West Side,41.85658,-87.65423,Entire home/apt,120,1,128,2019-10-26,1.91,1,264
2093894,Awesome Room in Perfect Location⭐Winter Special⭐,8549643,George & Sean,,Lincoln Park,41.91766,-87.65337,Private room,85,1,242,2019-10-29,3.45,22,40
2103986,Mid-Century Townhouse in Lakeview,1838943,Sunnie/Randolph,,Lake View,41.93395,-87.63923,Private room,75,1,134,2019-11-09,2.00,2,228
2139407,Urban Farm Fun!  Walk to Metra/CTA ,10917550,Nicky,,East Garfield Park,41.88745,-87.70784,Entire home/apt,83,1,394,2019-10-27,5.53,13,357
2163634,Bright Spacious 2 BR,223896,Stephanie,,Norwood Park,41.99462,-87.7795,Entire home/apt,95,1,170,2019-09-08,2.54,1,125
2189522,Casa Corazón (E) near Rush / UIC,1559157,Amanda,,Lower West Side,41.84721,-87.67932,Private room,70,2,138,2019-11-09,2.01,3,324
2198953,"Spacious, private, comfy Logan Square apartment",9406905,Diann,,Logan Square,41.92323,-87.71348,Entire home/apt,120,4,99,2019-10-28,1.92,1,137
2212823,2BR/2Bth w/city view prvt roof deck,11287511,Brian,,West Town,41.89309,-87.65062,Entire home/apt,249,2,50,2018-09-03,0.80,1,80
2227179,Ukrainian Village Apartment,11365636,Christiane & Anders,,West Town,41.89984,-87.6764,Entire home/apt,100,5,46,2019-10-14,0.65,1,159
2298310,"Hyde Park, Chicago. Free bike. Parking.",1385332,Patt,,Kenwood,41.80379,-87.60386,Private room,29,2,20,2019-10-23,0.29,17,180
2305194,Wrigley Hostel - 4 Bed Private Room,7391164,Wrigley Hostel,,Lake View,41.94699,-87.65503,Hotel room,96,1,45,2019-11-10,0.67,7,365
2305230,Wrigley Hostel - 10 Bed Shared Room,7391164,Wrigley Hostel,,Lake View,41.94656,-87.65509,Hotel room,27,1,250,2019-11-18,4.16,7,363
2305280,Wrigley Hostel - 8 Bed Private Dorm,7391164,Wrigley Hostel,,Lake View,41.94662,-87.65541,Private room,400,1,90,2019-05-12,1.30,7,361
2320027,Carriage House in Wicker Park,11848299,Anton,,West Town,41.90669,-87.68283,Entire home/apt,105,3,158,2019-09-16,2.25,1,0
2396340,"Unique, Handcrafted Art Gallery Condo in River West Chicago",5228189,Matthew,,West Town,41.89648,-87.65651,Entire home/apt,302,1,339,2019-11-10,4.90,5,157
2429295,Old school Chicago apartment,12416635,David,,Near West Side,41.86756,-87.68662,Private room,79,1,49,2019-10-21,0.72,3,362
2437230,City Hideaway,7000138,Brock & Kim,,North Center,41.94264,-87.68336,Entire home/apt,105,1,80,2019-10-14,1.20,1,247
2453598,RIVER NORTH MODERN LUXURY & PARKING,3965428,Rob,,Near West Side,41.8877,-87.64276,Entire home/apt,130,60,7,2018-05-29,0.10,75,365
2458029,2nd bedroom for rent,12568368,Deirdre,,Lake View,41.93501,-87.64819,Private room,113,1,11,2019-11-10,0.17,1,199
2459132,Conveniently Located!,12059561,Rick,,Portage Park,41.96745,-87.75181,Private room,95,2,67,2017-05-21,1.00,1,293
2473938,Art studio + house in one,12653262,Stephanie,,Lower West Side,41.85105,-87.67942,Private room,60,30,128,2019-11-11,1.85,2,179
2479175,Cozy Garden-Subterranean Apartment,12681444,Jenny,,Lincoln Square,41.96293,-87.69358,Entire home/apt,85,2,165,2019-11-03,2.42,1,124
2496594,Chicago MostWanted LOCATION Mag Mil,3965428,Rob,,Near North Side,41.89009,-87.62304,Entire home/apt,161,31,4,2014-11-05,0.06,75,365
2499596,Vintage Apartment in the Heart of the Ukrainian Village,2768314,Jason,,West Town,41.90027,-87.68055,Entire home/apt,119,3,143,2019-10-15,2.07,1,90
2510602,2 bedroom MAG MIL Roof Top Hot Tub,3965428,Rob,,Near North Side,41.89076,-87.62277,Entire home/apt,225,31,4,2015-05-25,0.07,75,365
2512247,Furnished Gold Coast studio #402,2153,Linda,,Near North Side,41.90143,-87.63273,Entire home/apt,52,30,3,2016-12-01,0.05,6,47
2512850,THE GREEN ROOM IN ANDERSONVILLE,9313520,Taylor,,Uptown,41.97487,-87.67027,Private room,4137,2,262,2019-11-11,3.91,1,355
2515100,Cute Private Rm in Trendy Hood!,6118013,Jason And Ela,,West Town,41.89907,-87.68085,Private room,55,2,192,2019-10-08,2.78,2,18
2515629,Cool United Center and Rush Medical District Space,12877384,Tanya,,East Garfield Park,41.88342,-87.69618,Private room,39,2,126,2019-10-14,1.94,2,130
2519442,"Warm Cozy Guest Suite, Private Bath",7858620,Cynthia,,Washington Park,41.79599,-87.62355,Private room,80,2,81,2019-10-24,1.20,1,364
2543231,Private room near Downtown,2850286,Amado,,Lower West Side,41.8579,-87.65104,Private room,68,2,216,2019-10-18,3.14,1,33
2552219,Yellow Door Chicago Bungalow,13066610,Kirby,,Irving Park,41.95163,-87.71651,Entire home/apt,200,2,3,2019-10-20,0.83,1,0
2564678,Chicago Women's Residence/Cowgirls,5654677,Urban Art,,North Lawndale,41.85448,-87.70787,Private room,45,2,6,2019-10-13,0.11,4,179
2570620,"Basement Studio w/Free St. Parking, Humboldt Park",1214607,Coral,,Humboldt Park,41.89826,-87.70336,Entire home/apt,45,1,514,2019-11-17,7.68,2,263
2583929,Modern Business KING BED w/OUTDOOR POOL & GYM,3965428,Rob,,Near South Side,41.8537,-87.62338,Entire home/apt,129,60,16,2018-06-02,0.24,75,365
2585378,Prime Wicker Park location w/ free parking,13237444,Ryan,,West Town,41.90772,-87.68121,Private room,102,6,20,2019-10-21,0.53,1,264
2604345,Hyde Park. U of Chicago & Hospital.,1385332,Patt,,Kenwood,41.80458,-87.60508,Private room,30,1,23,2019-09-06,0.34,17,335
2604454,Cozy Single-Family Home near University of Chicago,13339125,Greg,,Hyde Park,41.78977,-87.58916,Entire home/apt,165,1,100,2019-11-13,1.56,2,12
2612989,Spacious 3 Bedroom- steps to train!,2880338,Elizabeth,,North Center,41.96089,-87.67981,Entire home/apt,150,2,23,2017-08-20,0.35,4,365
2619937,1-3 bdrms/2bths in spacious Chicago Bungalow,358406,Daina,,West Ridge,41.98681,-87.69806,Entire home/apt,130,1,7,2016-09-17,0.12,1,90
2658946,Lincoln Park Loft at the Zoo - 2 bedrooms/2bath,10363033,Jessica,,Lincoln Park,41.91721,-87.6363,Entire home/apt,95,1,420,2019-11-17,6.13,4,68
2659670,"11 Beds in 5*House TRAIN,CUBS, BEACH.RIVERA ARAGON",272671,Two For The Road,,Uptown,41.96821,-87.65626,Entire home/apt,975,1,119,2019-11-02,1.84,4,355
2661465,GREAT LOCATION SPECTACULAR VIEWS + BALCONY,3965428,Rob,,Loop,41.88618,-87.61888,Entire home/apt,150,31,25,2018-06-29,0.37,75,365
2670669,Cozy Logan Square condo,13670473,Ashvin,,Logan Square,41.9241,-87.7059,Entire home/apt,85,5,33,2018-08-26,0.49,1,228
2671680,Magnolia Airbnb,13462463,Soo,,Edgewater,41.98705,-87.66228,Private room,85,3,81,2019-10-31,1.19,1,332
2679456,2BD Great Views Modern Luxury  w/POOL,3965428,Rob,,Near South Side,41.85211,-87.6216,Entire home/apt,200,90,6,2015-06-24,0.09,75,365
2688739,Luxury finishes in vintage wood trimmed apartment,12416635,David,,Near West Side,41.86759,-87.68204,Private room,87,1,31,2018-08-25,0.46,3,203
2693387,"The Bucktown Penthouse Family, Business, Friends",13783917,Nora,,Logan Square,41.91432,-87.6737,Entire home/apt,99,1,87,2019-10-23,3.17,1,225
2695259,Grand Vintage Lincoln Park Penthouse - 2 Bedrooms.,13793246,Kristi,,Lincoln Park,41.93227,-87.64879,Entire home/apt,159,1,99,2019-11-18,3.67,1,2
2715815,Modern Loft Right by McCormick LUX - KING SIZE BED,3965428,Rob,,Near South Side,41.85445,-87.62432,Entire home/apt,130,31,14,2016-06-10,0.21,75,365
2730613,Sweet Spacious Suite: Country in the City,13975150,Jan,,Morgan Park,41.68612,-87.67735,Entire home/apt,79,2,131,2019-08-05,1.95,2,357
2731202,"Cozy ""Faux"" Cabin Suite /Fireplace",13975150,Jan,,Morgan Park,41.68582,-87.68067,Entire home/apt,76,2,134,2019-11-07,2.40,2,342
2737979,"Peaceful Rest in Urban Farmhouse, Gold Room",14007195,Kelli And Jimmy,,Portage Park,41.94475,-87.76953,Private room,49,20,37,2019-09-22,0.59,2,141
2764548,Modern 1 bedroom in Rogers Park!,10347187,David,,Rogers Park,42.00598,-87.67211,Entire home/apt,78,2,139,2019-10-27,2.15,1,334
2782345,"1 Bed/Bath. Near Lake, Zoo, Wrigley",14230480,Brian,,Lincoln Park,41.92985,-87.64353,Entire home/apt,124,3,73,2019-11-10,1.08,1,350
2817608,"Luxury Two Bedroom, Two Bathroom Apartment",791089,Conrad,,Lake View,41.94278,-87.67221,Entire home/apt,289,3,13,2019-10-14,0.20,4,365
2819982,"McCormick Modern New 2 beds Luxury , Pool, HotTub",3965428,Rob,,Near South Side,41.85235,-87.6216,Entire home/apt,250,60,8,2016-12-02,0.12,75,364
2832376,Modern 1 Bedroom w/POOL HOT TUB Luxury,3965428,Rob,,Near South Side,41.85441,-87.62151,Entire home/apt,129,31,7,2018-07-07,0.11,75,365
2836339,Stay In the Center w/ Pool Gym Long Term Furnished,3965428,Rob,,Near North Side,41.89016,-87.62209,Entire home/apt,258,32,5,2015-01-18,0.08,75,365
2837146,Urban Farm + Bikes in Roscoe Village,4009750,Matt,,North Center,41.94795,-87.68314,Entire home/apt,128,2,157,2019-10-13,2.36,2,175
2844042,"Relax in a Custom, Creative, Artsy, Unique Apartment in West Town",8813383,Mindy + Tony,,West Town,41.89425,-87.68468,Entire home/apt,99,28,146,2019-09-28,2.17,4,143
2874467,Navy Pier Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82872,-87.60826,Private room,50,1,194,2019-10-19,2.88,4,363
2874486,Gorgeous Penthouse with Stunning Views from Private Rooftop,14692157,Ross,,West Town,41.90243,-87.67028,Entire home/apt,210,2,87,2019-10-29,2.28,1,149
2875902,Amazing 2BR/2BA MICHIGAN AVE and Loop View!,3965428,Rob,,Loop,41.88766,-87.61754,Entire home/apt,220,32,5,2014-07-10,0.07,75,365
2879976,Private Room (blue)-Avondale near blueline CTA,14645112,Valerie,,Avondale,41.93758,-87.7124,Private room,75,1,242,2019-10-28,3.65,2,348
2907112,West Loop Modern Urban Retreat,6264764,Jeff And Jennifer,,Near West Side,41.88523,-87.65195,Private room,130,4,55,2019-10-23,0.83,1,362
2907500,The Red Room,11231030,Erik,,West Lawn,41.78355,-87.72894,Private room,34,1,303,2019-01-12,4.71,3,0
2934604,"Cozy Wicker Park, Chicago Apartment",9791233,John,,West Town,41.9044,-87.67145,Entire home/apt,110,1,262,2019-11-18,3.95,1,179
2979322,One Bedroom Suite in Lincoln Park,33561,Mary,,Lincoln Park,41.92049,-87.65789,Entire home/apt,95,28,5,2019-07-28,0.08,1,210
2989466,Spacious Studio in Hyde Park,15243916,Tyra,,Hyde Park,41.79629,-87.59162,Entire home/apt,115,2,125,2019-11-10,3.70,1,0
3052275,Amazing Private House Right at the Center of CHI,10350152,Bernie,,Near North Side,41.90263,-87.64155,Private room,94,1,71,2019-06-07,1.08,3,0
3053081,Relaxed Bucktown/Wicker Park 1B Apt,1368870,Paul,,Logan Square,41.91548,-87.67451,Entire home/apt,125,1,246,2019-11-11,3.67,1,139
3061036,"Private Room, McCormick place,Chinatown,downtown",1876022,Leslie,,Near South Side,41.85298,-87.62761,Private room,85,1,463,2019-11-17,6.90,1,245
3083343,Splendid Flat +Deck & Parking! 4 mins to Downtown!,209564,Ami,,Logan Square,41.91603,-87.67119,Entire home/apt,130,2,71,2019-10-30,1.15,5,119
3088192,Logan Square Apartment,15710890,Paul & Sarah,,Logan Square,41.93156,-87.71161,Entire home/apt,145,1,381,2019-11-13,5.78,1,292
3094937,Beautiful Roscoe Village Apartment!,15739917,Rachel,,North Center,41.94425,-87.68671,Entire home/apt,70,1,20,2019-05-27,0.30,1,5
3105733,King Bed in Private room in 3 BR,12416635,David,,Near West Side,41.86823,-87.68483,Private room,97,1,23,2019-02-03,0.35,3,172
3111197,"Beautiful, large, light-filled 1Bd",5863711,Masha,,Rogers Park,42.00529,-87.67761,Entire home/apt,130,3,44,2018-10-08,0.67,1,365
3138825,"South Loop Comfy 2BdRm,free parking&WiFi&Netflix",9339313,Leon,,Lower West Side,41.85683,-87.65249,Entire home/apt,69,1,409,2019-11-10,6.14,11,170
3143254,Magnificent Mile Experience at Ellis Place,2465946,Becky & John,,Oakland,41.82875,-87.60826,Private room,60,1,254,2019-10-06,3.86,4,355
3151779,Welcome toThe Palace of Enchantment,15997045,Zulema,,Logan Square,41.92476,-87.68564,Private room,40,15,16,2018-08-06,0.28,2,363
3172794,LOFT606:  Gigantic Sunlit Loft!,16090300,John,,Logan Square,41.91704,-87.69375,Entire home/apt,1200,2,48,2019-11-08,0.74,10,360
3191655,Artist's Home Studio Next to Train,8333695,Melissa,,Albany Park,41.96697,-87.70906,Entire home/apt,100,3,13,2017-10-22,0.20,1,179
3217145,Pride Perfect Boystown-PVT KG Bed/Roscoe Halsted,16292516,Michael,,Lake View,41.93493,-87.6462,Private room,129,1,242,2019-10-14,3.65,4,364
3241929,Relax in the Sauna at an Eclectic Loft-Style Home,4020105,Nathan,,West Town,41.90226,-87.6797,Private room,172,1,209,2019-10-18,3.17,1,352
3267902,Ravenswood Guest House Annex,2676165,Richard,,Edgewater,41.9895,-87.66685,Entire home/apt,85,2,256,2019-11-16,3.86,1,319
3292054,The Roscoe House near Wrigley Field,5960265,Garrett And Courtney,,Lake View,41.94313,-87.65613,Entire home/apt,450,3,141,2019-10-27,2.17,4,341
3293564,The Roscoe House: Onyx Room,5960265,Garrett And Courtney,,Lake View,41.94465,-87.65477,Private room,99,2,46,2019-10-17,0.71,4,353
3295017,The Roscoe House: Master Bedroom,5960265,Garrett And Courtney,,Lake View,41.94276,-87.65498,Private room,99,2,19,2019-04-14,0.29,4,353
3298786,Private ROOM (pink)-Avondale near blueline CTA,14645112,Valerie,,Avondale,41.93625,-87.71245,Private room,75,1,78,2019-11-11,1.21,2,360
3300206,Studio close to everything!,16667747,Gena,,West Town,41.90832,-87.69444,Entire home/apt,70,1,61,2019-10-28,1.23,1,353
3302759,Chicago duplex-perfect for groups!,16680094,Shana & Mike,,West Town,41.89986,-87.6803,Entire home/apt,299,2,151,2019-11-10,2.42,3,339
3303813,The Roscoe House: Green Room,5960265,Garrett And Courtney,,Lake View,41.94279,-87.65548,Private room,75,2,75,2019-10-15,1.14,4,345
3308694,"""The Annex II"" Huge 1,600 Sq foot Apartment",16707041,Matthew,,Near West Side,41.8867,-87.64338,Entire home/apt,299,2,37,2019-11-09,0.95,2,364
3329088,East Garfield Park 2 Bedroom,16807770,William,,East Garfield Park,41.88373,-87.70718,Entire home/apt,85,2,89,2019-11-11,1.35,1,353
3351169,Chic Loft near Downtown Chicago,16909744,Jason,,Near South Side,41.8611,-87.6278,Shared room,45,1,133,2019-10-23,2.02,1,85
3376665,Private room and private bath in luxury condo,3533788,Janet,,West Town,41.90968,-87.69768,Private room,90,2,63,2019-10-15,1.14,1,365
3385966,Welcome to your 2BD Penthouse,9995028,Chad,,Lake View,41.93755,-87.66932,Entire home/apt,245,2,133,2019-11-02,2.39,1,346
3394750,Park Side Apt. Walk to Orange Line!,8781008,Jenny,,Mckinley Park,41.82583,-87.67534,Entire home/apt,95,1,78,2019-11-03,3.06,2,355
3430491,Chinatown penthouse luxury loft,2640968,Alison,,Armour Square,41.848,-87.63405,Private room,75,1,261,2019-11-20,3.99,1,206
3434136,Beautiful West Lakeview location,17217012,Janet,,Lake View,41.9402,-87.65133,Private room,75,2,143,2017-10-30,2.20,1,365
3453656,Private large room with your own bathroom,17405364,Jennifer,,Rogers Park,41.99993,-87.66844,Private room,45,10,33,2019-11-07,0.61,2,80
3488317,Brewers & Reds  vs Cubs Wrigleyville - 3 bdrms,3621097,Marcus,,Lake View,41.94328,-87.6487,Entire home/apt,375,1,6,2018-09-16,0.21,3,0
